MLinkID,USNode,DSNode,LinkReach,ReachElement
11839922,ABZ196,ABZ063,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.3.3.3.2,1
11839915,KSH244,ABZ063,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.3.3.3.3,1
37425,ABZ055,ABZ064,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1,1
37410,ABZ045,ABZ064,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.2,1
11837848,ABZ237,ABZ065,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.1,1
37409,ABZ064,ABZ065,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2,1
11837844,ABZ077,ABZ066,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.1.1,1
37430,ABZ209,ABZ066,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.1.2,1
37429,ABZ208,ABZ066,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.1.3,1
11837846,ABZ069,ABZ067,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.1.1.1.1,1
37436,ABZ213,ABZ067,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.1.1.1.2,1
37435,ABZ212,ABZ067,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.1.1.1.3,1
37428,ABZ058,ABZ068,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.1,1
37427,ABZ056,ABZ068,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.2,1
59196,ABZ267,ABZ069,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.1.1.1.1,2
11839895,ABZ180,ABZ071,3.2.2.2.2.1.2.2.2.2.3.2.1.1.1.1.1.1,1
11839894,ABZ177,ABZ071,3.2.2.2.2.1.2.2.2.2.3.2.1.1.1.1.1.2,1
11839892,ABZ060,ABZ071,3.2.2.2.2.1.2.2.2.2.3.2.1.1.1.1.1.3,1
11839906,ABZ190,ABZ072,3.2.2.2.2.1.2.2.2.2.3.2.1.1.1.3.1,1
11839905,ABZ179,ABZ072,3.2.2.2.2.1.2.2.2.2.3.2.1.1.1.3.2,1
11839902,ABZ061,ABZ072,3.2.2.2.2.1.2.2.2.2.3.2.1.1.1.3.3,1
11839910,ABZ062,ABZ073,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.1,3
11839921,ABZ198,ABZ074,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.3.3.1,1
11839920,ABZ199,ABZ074,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.3.3.2,1
11839917,ABZ063,ABZ074,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.3.3.3,1
11837843,ABZ238,ABZ075,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.1,1
37408,ABZ065,ABZ075,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2,1
11837839,ABZ078,ABZ076,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.1.1,1
37439,ABZ217,ABZ076,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.1.2,1
37438,ABZ216,ABZ076,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.1.3,1
11837845,ABZ067,ABZ077,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.1.1.1,1
37433,ABZ211,ABZ077,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.1.1.2,1
37432,ABZ210,ABZ077,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.1.1.3,1
11837840,ABZ079,ABZ078,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.1.1.1,1
37443,ABZ215,ABZ078,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.1.1.2,1
11837841,ABZ087,ABZ079,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.1.1.1.1,1
37442,ABZ214,ABZ079,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.1.1.1.2,1
11837791,ABZ070,ABZ080,3.2.2.2.2.1.2.2.2.2.2.1.1.2,3
11839893,ABZ071,ABZ081,3.2.2.2.2.1.2.2.2.2.3.2.1.1.1.1.1,1
37370,ABZ178,ABZ081,3.2.2.2.2.1.2.2.2.2.3.2.1.1.1.1.2,1
11839897,ABZ081,ABZ082,3.2.2.2.2.1.2.2.2.2.3.2.1.1.1.1,1
11839904,ABZ191,ABZ082,3.2.2.2.2.1.2.2.2.2.3.2.1.1.1.2,1
11839903,ABZ072,ABZ082,3.2.2.2.2.1.2.2.2.2.3.2.1.1.1.3,1
11839911,ABZ073,ABZ083,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.1,2
11839919,ABZ201,ABZ084,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.3.1,1
11839918,ABZ200,ABZ084,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.3.2,1
11839913,ABZ074,ABZ084,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.3.3,1
49287,ABZ244,ABZ085,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1,1
37500,ABZ239,ABZ085,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.2,1
11837831,ABZ221,ABZ086,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.2.1,1
37446,ABZ219,ABZ086,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.2.2,1
37445,ABZ218,ABZ086,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.2.3,1
11837842,ABZ281,ABZ087,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.1.1.1.1,2
11837833,ABZ089,ABZ088,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.2.1,3
11837834,ABZ290,ABZ089,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.2.1,4
37384,ABZ091,ABZ090,3.2.2.2.2.1.2.2.2.2.2.1.2,2
37356,ABZ082,ABZ093,3.2.2.2.2.1.2.2.2.2.3.2.1.1.1,1
37345,ABZ094,ABZ093,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2,1
11839899,AMS350,ABZ093,3.2.2.2.2.1.2.2.2.2.3.2.1.1.3,1
11837808,ABZ083,ABZ094,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.1,1
37343,ABZ141,ABZ094,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2,1
37406,ABZ137,ABZ095,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1,1
11839925,ABZ112,ABZ095,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.2,1
11839914,ABZ084,ABZ095,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.3,1
37493,ABZ098,ABZ096,3.2.2.2.2.1.2.2.2.2.2.2.1.1.2,2
37339,ABZ167,ABZ097,3.2.2.2.2.1.2.2.2.2.2.2.1.1.1,1
37337,ABZ096,ABZ097,3.2.2.2.2.1.2.2.2.2.2.2.1.1.2,1
37332,ABZ093,ABZ099,3.2.2.2.2.1.2.2.2.2.3.2.1.1,1
37330,ABZ102,ABZ099,3.2.2.2.2.1.2.2.2.2.3.2.1.2,1
37333,ABZ099,ABZ100,3.2.2.2.2.1.2.2.2.2.3.2.1,1
37329,ABZ105,ABZ100,3.2.2.2.2.1.2.2.2.2.3.2.2,1
11839929,KSH247,ABZ102,3.2.2.2.2.1.2.2.2.2.3.2.1.2,2
37328,ABZ123,ABZ105,3.2.2.2.2.1.2.2.2.2.3.2.2,2
37320,ABZ136,ABZ112,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.2.1,1
11839926,ABZ144,ABZ112,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.2.2,1
57622,ABZ022,ABZ113,3.2.2.2.2.1.2.2.2.2.2.2.1.1.1.2.1,1
37492,ABZ168,ABZ113,3.2.2.2.2.1.2.2.2.2.2.2.1.1.1.2.2,1
37341,ABZ172,ABZ113,3.2.2.2.2.1.2.2.2.2.2.2.1.1.1.2.3,1
37491,ABZ104,ABZ114,3.2.2.2.2.1.2.2.2.2.3.2.2.1.2,2
37488,ABZ115,ABZ116,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.3.3,5
37405,ABZ117,ABZ118,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.2.1,3
11837757,ABZ019,ABZ119,3.2.2.2.2.1.2.2.2.2.3.2.2.1.1.1.1.1,1
37152,ABZ240,ABZ119,3.2.2.2.2.1.2.2.2.2.3.2.2.1.1.1.1.2,1
11837760,ABZ170,ABZ120,3.2.2.2.2.1.2.2.2.2.3.2.2.1.1.1,1
37495,ABZ171,ABZ120,3.2.2.2.2.1.2.2.2.2.3.2.2.1.1.2,1
11837748,ABZ120,ABZ121,3.2.2.2.2.1.2.2.2.2.3.2.2.1.1,1
37490,ABZ114,ABZ121,3.2.2.2.2.1.2.2.2.2.3.2.2.1.2,1
11837747,ABZ121,ABZ122,3.2.2.2.2.1.2.2.2.2.3.2.2.1,2
37325,ABZ122,ABZ123,3.2.2.2.2.1.2.2.2.2.3.2.2.1,1
37324,ABZ129,ABZ123,3.2.2.2.2.1.2.2.2.2.3.2.2.2,1
37487,ABZ116,ABZ125,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.3.3,4
11837762,ABY990,ABZ127,3.2.2.2.2.1.2.2.2.2.3.2.2.2.2,5
11837763,ABZ127,ABZ128,3.2.2.2.2.1.2.2.2.2.3.2.2.2.2,4
49132,ACD125,ABZ129,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1,1
37321,ABZ131,ABZ129,3.2.2.2.2.1.2.2.2.2.3.2.2.2.2,1
11837750,ABZ128,ABZ130,3.2.2.2.2.1.2.2.2.2.3.2.2.2.2,3
11837749,ABZ130,ABZ131,3.2.2.2.2.1.2.2.2.2.3.2.2.2.2,2
37486,ABZ125,ABZ133,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.3.3,3
37485,ABZ135,ABZ134,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.3.1.1,2
37319,ABZ118,ABZ136,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.2.1,2
11837871,ABZ138,ABZ137,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.1,1
37407,ABZ085,ABZ137,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2,1
11837872,ABZ235,ABZ138,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.1,2
11837874,ABZ140,ABZ139,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.1.1,2
11837875,ABZ142,ABZ140,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.1.1.1,1
37460,ABZ220,ABZ140,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.1.1.2,1
37342,ABZ095,ABZ141,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2,2
11837876,ABZ143,ABZ142,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.1.1.1,2
11837884,ABZ158,ABZ143,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.1.1.1.1,1
11837877,ABZ222,ABZ143,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.1.1.1.2,1
37456,ABZ147,ABZ143,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.1.1.1.3,1
37466,ABZ150,ABZ144,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.2.2.1,1
37463,ABZ159,ABZ144,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.2.2.2,1
11839928,KSH246,ABZ144,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.2.2.3,1
11839927,ABZ223,ABZ144,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.2.2.4,1
37483,ABZ160,ABZ150,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.2.2.1.1,1
37467,ABZ229,ABZ150,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.2.2.1.2,1
37471,ABZ152,ABZ151,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.2.2.1.2.1.1,1
37470,ABZ146,ABZ151,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.2.2.1.2.1.2,1
37496,ABZ154,ABZ152,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.2.2.1.2.1.1.1,1
37481,ABZ161,ABZ152,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.2.2.1.2.1.1.2,1
37474,ABZ148,ABZ153,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.2.2.1.2.1.1.1.2,3
37497,ABZ155,ABZ154,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.2.2.1.2.1.1.1,2
37475,ABZ157,ABZ155,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.2.2.1.2.1.1.1.1,1
37472,ABZ156,ABZ155,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.2.2.1.2.1.1.1.2,1
37473,ABZ153,ABZ156,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.2.2.1.2.1.1.1.2,2
37477,ABZ162,ABZ157,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.2.2.1.2.1.1.1.1.1,1
37476,ABZ228,ABZ157,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.2.2.1.2.1.1.1.1.2,1
11837883,ABZ319,ABZ158,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.1.1.1.1.1,1
37480,ABZ149,ABZ158,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.1.1.1.1.2,1
37465,ABZ225,ABZ159,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.2.2.2.1,1
37464,ABZ126,ABZ159,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.2.2.2.2,1
49283,ABZ332,ABZ162,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.2.2.1.2.1.1.1.1.1.1,1
37478,ABZ227,ABZ162,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.2.2.1.2.1.1.1.1.1.2,1
37484,ABZ226,ABZ163,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.3.1.2.1,2
37482,ABZ165,ABZ166,3.2.2.2.2.1.2.2.2.2.3.2.2.2.1.3.1.2.2.3.1,2
57621,ABZ024,ABZ167,3.2.2.2.2.1.2.2.2.2.2.2.1.1.1.1,1
37338,ABZ232,ABZ167,3.2.2.2.2.1.2.2.2.2.2.2.1.1.1.2,1
11837761,ABZ119,ABZ170,3.2.2.2.2.1.2.2.2.2.3.2.2.1.1.1.1,1
37315,ABZ169,ABZ170,3.2.2.2.2.1.2.2.2.2.3.2.2.1.1.1.2,1
11837832,ABZ088,ABZ221,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.2.1,2
11837878,ABZ299,ABZ222,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.1.1.1.2,2
37479,ABZ158,ABZ227,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.2.2.1.2.1.1.1.1.1.2,2
37469,ABZ151,ABZ229,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.2.2.1.2.1,1
37468,ABZ224,ABZ229,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.2.2.1.2.2,1
37340,ABZ113,ABZ232,3.2.2.2.2.1.2.2.2.2.2.2.1.1.1.2,2
37355,ABZ193,ABZ233,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.1.2.3,2
37459,ABZ145,ABZ234,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.1.2,2
11837873,ABZ139,ABZ235,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.1.1,1
37458,ABZ234,ABZ235,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.1.2,1
49138,ABZ026,ABZ236,3.2.2.2.2.1.2.2.2.2.3.2,2
11837847,ABZ066,ABZ237,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.1,2
11837838,ABZ076,ABZ238,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.1,2
37501,ABZ086,ABZ239,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.2,2
49289,ABZ075,ABZ244,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1,2
20452,ABZ349,ABZ245,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.1.2.1,3
20484,ABZ383,ABZ251,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.1.2.2.1.1.1.1.1.3,2
20446,ABZ359,ABZ252,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.2.1.3.1.3.1,1
20445,ABZ358,ABZ252,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.2.1.3.1.3.2,1
20471,ABZ260,ABZ255,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.1.2.2.1.1,1
20470,ABZ248,ABZ255,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.1.2.2.1.2,1
20468,ABZ269,ABZ255,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.1.2.2.1.3,1
20465,ABZ360,ABZ256,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.1.1,1
20447,ABZ257,ABZ256,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.1.2,1
20450,ABZ385,ABZ257,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.1.2.1,1
20448,ABZ258,ABZ257,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.1.2.2,1
20467,ABZ255,ABZ258,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.1.2.2.1,1
20466,ABZ271,ABZ258,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.1.2.2.2,1
20449,ABZ246,ABZ258,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.1.2.2.3,1
20474,ABZ261,ABZ260,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.1.2.2.1.1.1,1
20473,ABZ273,ABZ260,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.1.2.2.1.1.2,1
20472,ABZ249,ABZ260,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.1.2.2.1.1.3,1
20478,ABZ262,ABZ261,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.1.2.2.1.1.1.1,1
20476,ABZ352,ABZ261,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.1.2.2.1.1.1.2,1
20475,ABZ282,ABZ261,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.1.2.2.1.1.1.3,1
20482,ABZ264,ABZ262,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.1.2.2.1.1.1.1.1,1
20480,ABZ275,ABZ262,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.1.2.2.1.1.1.1.2,1
20479,ABZ253,ABZ262,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.1.2.2.1.1.1.1.3,1
20486,ABZ265,ABZ264,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.1.2.2.1.1.1.1.1.1,1
20485,ABZ276,ABZ264,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.1.2.2.1.1.1.1.1.2,1
20483,ABZ251,ABZ264,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.1.2.2.1.1.1.1.1.3,1
11837858,ABZ356,ABZ265,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.1.2.2.1.1.1.1.1.1.1,1
20491,ABZ266,ABZ265,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.1.2.2.1.1.1.1.1.1.2,1
20490,ABZ277,ABZ265,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.1.2.2.1.1.1.1.1.1.3,1
57633,ABZ428,ABZ266,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.1.2.2.1.1.1.1.1.1.2.1,1
20495,ABZ278,ABZ266,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.1.2.2.1.1.1.1.1.1.2.2,1
20492,ABZ357,ABZ266,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.1.2.2.1.1.1.1.1.1.2.3,1
20498,ABZ268,ABZ267,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.1.1.1.1.1,1
20497,ABZ362,ABZ267,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.1.1.1.1.2,1
20496,ABZ361,ABZ267,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.1.1.1.1.3,1
20500,ABZ368,ABZ268,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.1.1.1.1.1.1,1
20499,ABZ367,ABZ268,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.1.1.1.1.1.2,1
20469,ABZ272,ABZ269,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.1.2.2.1.3,2
11837850,ABZ284,ABZ270,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.1.1.1.1.1.1.1,1
20507,ABZ374,ABZ270,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.1.1.1.1.1.1.2,1
20481,ABZ384,ABZ275,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.2.2.1.1.2.2.1.1.1.1.2,2
20517,ABZ288,ABZ279,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.1.1.1.1.1.1.1.1.1,1
20516,ABZ378,ABZ279,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.1.1.1.1.1.1.1.1.2,1
20515,ABZ377,ABZ279,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.1.1.1.1.1.1.1.1.3,1
11837837,ABZ283,ABZ281,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.1.1.1.1.1,1
20502,ABZ364,ABZ281,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.1.1.1.1.2,1
20501,ABZ363,ABZ281,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.1.1.1.1.3,1
11837849,ABZ270,ABZ283,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.1.1.1.1.1.1,1
20505,ABZ370,ABZ283,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.1.1.1.1.1.2,1
20504,ABZ369,ABZ283,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.1.1.1.1.1.3,1
11837851,ABZ285,ABZ284,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.1.1.1.1.1.1.1,2
11837852,ABZ286,ABZ285,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.1.1.1.1.1.1.1,3
11837853,ABZ287,ABZ286,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.1.1.1.1.1.1.1.1,1
20512,ABZ376,ABZ286,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.1.1.1.1.1.1.1.2,1
20511,ABZ375,ABZ286,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.1.1.1.1.1.1.1.3,1
20514,ABZ279,ABZ287,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.1.1.1.1.1.1.1.1,2
20519,ABZ289,ABZ288,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.1.1.1.1.1.1.1.1.1.1,1
20518,ABZ379,ABZ288,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.1.1.1.1.1.1.1.1.1.1.2,1
11837830,ABZ291,ABZ290,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.2.1.1,1
20521,ABZ365,ABZ290,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.2.1.2,1
20520,ABZ395,ABZ290,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.2.1.3,1
20525,ABZ393,ABZ291,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.2.1.1.1,1
20524,ABZ372,ABZ291,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.2.1.1.2,1
20523,ABZ371,ABZ291,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.2.1.1.3,1
59200,ABZ403,ABZ292,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.2.1.1.1.1,1
20528,ABZ293,ABZ292,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.2.1.1.1.2,1
20527,ABZ391,ABZ292,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.2.1.1.1.3,1
11837835,ABZ294,ABZ293,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.2.1.1.1.2,2
11837836,ABZ295,ABZ294,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.2.1.1.1.2.1,1
20531,ABZ390,ABZ294,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.2.1.1.1.2.2,1
20530,ABZ392,ABZ294,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.2.1.1.1.2.3,1
11837854,ABZ296,ABZ295,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.2.1.1.1.2.1,2
11837855,ABZ297,ABZ296,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.2.1.1.1.2.1.1,1
20535,ABZ394,ABZ296,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.2.1.1.1.2.1.2,1
20534,ABZ389,ABZ296,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.2.1.1.1.2.1.3,1
11837856,ABZ298,ABZ297,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.2.1.1.1.2.1.1,2
11837857,ABZ464,ABZ298,3.2.2.2.2.1.2.2.2.2.3.2.1.1.2.2.1.2.2.1.1.1.2.1.1.1,1
